datetime,open,high,low,close,vol,band_10,band_9,band_8,band_7,band_6,band_5,mrs_close,RP,MRP,band_4,band_3,band_2,band_1,score
2007-07-03,152.18,152.5,151.99,152.34,53841592.0,,G,R,G,G,G,151.07788461538462,100.0,0.0,B,R,R,B,4.0
2007-07-05,152.4,152.56,151.63,152.18,89278638.0,,G,R,G,G,G,151.14634615384614,100.0,0.0,B,G,R,B,5.0
2007-07-06,152.38,153.17,151.93,152.98,81108856.0,,G,R,G,G,G,151.24096153846153,100.0,0.0,G,G,R,B,6.0
2007-07-09,153.16,153.36,152.62,153.0,72284059.0,,G,R,G,G,G,151.3348076923077,100.0,0.0,G,G,R,B,6.0
2007-07-10,152.29,152.61,150.77,150.92,180362556.0,,G,R,R,G,G,151.36249999999998,100.0,0.0,B,G,R,B,4.0
2007-07-11,150.75,152.05,150.52,151.99,175608117.0,,R,R,R,R,G,151.4075,100.0,0.0,B,G,R,B,2.0
2007-07-12,152.37,154.75,152.34,154.39,133872744.0,G,G,R,G,G,G,151.50096153846155,100.0,0.0,G,G,R,B,7.0
2007-07-13,154.57,155.46,154.39,154.85,111784261.0,G,G,G,G,G,G,151.6271153846154,100.0,0.0,G,G,G,B,9.0
2007-07-16,154.99,155.53,154.58,154.83,98057696.0,,G,R,G,G,G,151.74557692307692,100.0,0.0,G,G,R,B,6.0
2007-07-17,154.93,156.0,154.68,154.75,125601238.0,,G,R,G,G,G,151.84576923076924,100.0,0.0,G,G,R,B,6.0
2007-07-18,154.23,154.8,153.3,154.47,236139754.0,,G,G,G,G,G,151.925,100.0,0.0,B,G,G,B,7.0
2007-07-19,155.2,155.53,154.75,155.07,145149637.0,,G,G,G,G,G,152.00480769230768,100.0,0.0,B,G,G,B,7.0
2007-07-20,154.89,155.2484,152.29,153.5,235387694.0,,G,R,R,G,G,152.05384615384617,100.0,0.0,B,G,R,B,4.0
2007-07-23,154.18,154.72,153.3,153.97,120848836.0,,G,R,R,G,G,152.11576923076925,100.0,0.0,B,G,R,B,4.0
2007-07-24,153.12,154.28,150.76,151.3,252799406.0,,R,R,R,R,G,152.11846153846153,100.0,0.0,B,R,R,B,1.0
2007-07-25,152.02,152.39,150.25,151.61,264464482.0,R,R,R,R,R,G,152.1575,100.0,0.0,R,R,R,B,1.0
2007-07-26,150.19,150.8,146.39,148.02,459287893.0,R,R,R,R,R,G,152.1028846153846,100.0,0.0,R,R,R,B,1.0
2007-07-27,148.21,148.87,145.05,145.11,419908435.0,R,R,R,R,R,G,151.99865384615384,100.0,0.0,R,R,R,B,1.0
2007-07-30,145.93,147.81,145.29,147.38,282991522.0,,R,R,R,R,G,151.9373076923077,100.0,0.0,R,R,R,B,1.0
2007-07-31,148.33,149.46,145.04,145.72,316872106.0,,R,R,R,R,G,151.82423076923075,100.0,0.0,R,R,R,B,1.0
2007-08-01,145.18,147.01,143.95,146.43,465224944.0,,R,R,R,R,G,151.7305769230769,100.0,0.0,B,R,R,B,1.0
2007-08-02,146.76,147.76,145.26,147.6,294250853.0,,R,R,R,R,G,151.63403846153847,100.0,0.0,B,R,R,B,1.0
2007-08-03,147.28,147.58,143.2,143.8,357973213.0,R,R,R,R,R,G,151.46596153846153,100.0,0.0,R,R,R,B,1.0
2007-08-06,144.21,146.83,142.53,146.21,321840665.0,,R,R,R,R,G,151.34653846153844,100.0,0.0,B,R,R,B,1.0
2007-08-07,145.94,149.0,145.23,147.77,278108265.0,,R,R,R,R,G,151.25673076923078,100.0,0.0,B,R,R,B,1.0
2007-08-08,148.41,150.59,147.34,149.83,272930582.0,,R,R,G,R,G,151.2330769230769,100.0,0.0,B,R,R,B,2.0
2007-08-09,147.43,149.95,145.29,145.39,351565347.0,,R,R,R,R,G,151.1119230769231,100.0,0.0,R,R,R,B,1.0
2007-08-10,144.39,146.5,143.12,144.71,408372174.0,,R,R,R,R,G,150.9671153846154,100.0,0.0,R,R,G,B,2.0
2007-08-13,146.5,146.89,145.02,145.23,181937405.0,,R,R,R,R,G,150.80846153846153,100.0,0.0,B,R,G,B,2.0
2007-08-14,145.7,146.06,142.72,143.01,262634492.0,,R,R,R,R,G,150.61019230769233,100.0,0.0,R,R,G,B,2.0
2007-08-15,142.72,144.46,140.62,141.04,305468925.0,R,R,R,R,R,G,150.3594230769231,100.0,0.0,R,R,G,R,2.0
2007-08-16,139.79,142.94,137.0,142.1,545096719.0,,R,R,R,R,G,150.12865384615384,100.0,0.0,B,R,G,R,2.0
2007-08-17,145.5,148.35,142.32,144.71,387913315.0,,R,R,G,R,G,149.9598076923077,100.0,0.0,B,R,G,R,3.0
2007-08-20,145.17,145.47,143.29,144.64,187254536.0,,R,R,G,R,G,149.82134615384615,100.0,0.0,B,R,R,R,2.0
2007-08-21,144.6,145.97,144.14,144.93,155810342.0,,R,R,G,R,G,149.74115384615385,100.0,0.0,B,G,G,B,4.0
2007-08-22,146.01,146.8,145.33,146.65,173148172.0,,R,G,G,R,G,149.65673076923076,100.0,0.0,G,G,G,B,6.0
2007-08-23,147.34,147.65,145.61,146.52,202915272.0,,G,R,G,G,G,149.5648076923077,100.0,0.0,G,G,R,B,6.0
2007-08-24,146.48,148.33,146.28,148.33,128736146.0,,G,R,G,G,G,149.53942307692307,100.0,0.0,G,G,R,B,6.0
2007-08-27,147.85,148.33,146.73,146.95,112935247.0,,G,R,G,G,G,149.4444230769231,100.0,0.0,G,G,R,B,6.0
2007-08-28,146.16,146.25,143.46,143.72,217490128.0,,R,R,R,R,G,149.26865384615385,100.0,0.0,B,G,R,B,2.0
2007-08-29,144.37,146.74,143.96,146.54,207654197.0,,R,R,R,R,G,149.14307692307693,100.0,0.0,G,G,R,B,3.0
2007-08-30,145.45,147.19,145.31,146.15,191817206.0,,R,R,G,R,G,149.01346153846154,100.0,0.0,B,G,R,B,3.0
2007-08-31,147.65,148.5,146.83,147.59,185477406.0,,G,R,G,G,G,148.90423076923076,100.0,0.0,G,G,G,B,7.0
2007-09-04,147.45,149.98,147.4,149.08,120061671.0,G,G,R,G,G,G,148.86461538461538,100.0,0.0,G,G,R,B,7.0
2007-09-05,148.2,148.36,147.0,147.79,166261708.0,,G,R,G,G,G,148.78403846153847,100.0,0.0,B,G,R,B,5.0
2007-09-06,147.95,148.61,147.12,148.13,127878356.0,,G,R,G,G,G,148.7375,100.0,0.0,B,G,G,B,6.0
2007-09-07,146.48,146.89,145.26,146.07,235447578.0,,R,R,R,R,G,148.6651923076923,100.0,0.0,B,G,R,B,2.0
2007-09-10,146.52,146.72,144.33,145.79,192299772.0,,R,R,R,R,G,148.61711538461537,100.0,0.0,B,G,R,B,2.0
2007-09-11,146.24,147.7,146.13,147.49,162081875.0,,G,R,G,G,G,148.56115384615384,100.0,0.0,G,G,R,B,6.0
2007-09-12,147.29,148.44,146.98,147.87,149591813.0,,G,G,G,G,G,148.51288461538462,100.0,0.0,G,G,R,B,7.0
2007-09-13,148.55,149.45,148.2,148.91,154078942.0,,G,G,G,G,G,148.48365384615386,100.0,0.0,G,G,G,B,8.0
2007-09-14,147.96,149.09,147.74,148.9,121910941.0,,G,G,G,G,G,148.42807692307693,100.0,0.0,G,G,G,B,8.0
2007-09-17,148.31,148.8905,147.63,148.1,109870775.0,,G,G,G,G,G,148.34653846153847,100.0,0.0,B,G,G,B,7.0
2007-09-18,148.83,152.5,148.1341,152.46,263759497.0,G,G,G,G,G,G,148.35192307692307,100.0,0.0,G,G,G,B,9.0
2007-09-19,153.41,154.39,152.71,153.36,193760248.0,,G,G,G,G,G,148.35923076923078,100.0,0.0,G,G,G,B,8.0
2007-09-20,153.34,153.43,152.11,152.28,173822078.0,,G,G,G,G,G,148.3453846153846,100.0,0.0,B,G,R,B,6.0
2007-09-21,152.71,153.1177,151.97,151.97,140764009.0,,G,R,G,G,G,148.36557692307693,100.0,0.0,B,G,R,B,5.0
2007-09-24,152.42,152.82,151.36,151.69,138450917.0,,G,R,G,G,G,148.3598076923077,100.0,0.0,B,G,R,B,5.0
2007-09-25,150.81,151.66,150.47,151.39,142298166.0,,G,R,G,G,G,148.30211538461538,100.0,0.0,B,G,G,B,6.0
2007-09-26,152.25,152.77,151.64,152.19,135556254.0,,G,R,G,G,G,148.25096153846155,100.0,0.0,B,G,G,B,6.0
2007-09-27,152.91,153.1,152.35,153.09,102698774.0,,G,R,G,G,G,148.2175,100.0,0.0,B,G,G,B,6.0
2007-09-28,152.85,153.19,151.98,152.58,133354285.0,,G,R,G,G,G,148.17576923076925,100.0,0.0,B,G,R,B,5.0
2007-10-01,152.6,154.75,152.5,154.3,148166880.0,G,G,R,G,G,G,148.17249999999999,100.0,0.0,G,G,R,G,8.0
2007-10-02,154.61,154.65,153.81,154.09,112975669.0,,G,R,G,G,G,148.15365384615384,100.0,0.0,B,G,R,G,6.0
2007-10-03,153.81,154.41,153.01,153.78,119021844.0,,G,R,G,G,G,148.15903846153844,100.0,0.0,B,G,R,G,6.0
2007-10-04,154.11,154.26,153.59,154.02,76732245.0,,G,R,G,G,G,148.16,100.0,0.0,B,G,R,G,6.0
2007-10-05,155.03,156.1,154.63,155.85,134587101.0,G,G,R,G,G,G,148.2475,100.0,0.0,G,G,R,G,8.0
2007-10-08,155.39,155.49,154.77,155.02,71281316.0,,G,R,G,G,G,148.31307692307692,100.0,0.0,B,G,R,G,6.0
2007-10-09,155.6,156.5,155.03,156.48,94102909.0,G,G,R,G,G,G,148.47576923076923,100.0,0.0,G,G,R,G,8.0
2007-10-10,156.04,156.44,155.41,156.22,101713514.0,,G,R,G,G,G,148.68942307692308,100.0,0.0,B,G,G,G,7.0
2007-10-11,156.93,157.52,154.54,155.47,233479165.0,,G,R,G,G,G,148.845,100.0,0.0,B,G,R,G,6.0
2007-10-12,155.46,156.35,155.27,156.33,123296691.0,,G,R,G,G,G,149.04903846153846,100.0,0.0,B,G,R,G,6.0
2007-10-15,156.27,156.36,153.94,155.01,160972020.0,,G,R,G,G,G,149.21403846153845,100.0,0.0,B,G,R,G,6.0
2007-10-16,154.41,156.48,153.47,153.78,165325626.0,,G,R,R,G,G,149.33288461538461,100.0,0.0,B,R,R,G,4.0
2007-10-17,154.98,155.09,152.47,154.25,216187338.0,,G,R,R,G,G,149.53384615384616,100.0,0.0,R,R,R,G,4.0
2007-10-18,153.45,154.19,153.08,153.69,147787606.0,,G,R,R,G,G,149.67769230769233,100.0,0.0,R,R,R,G,4.0
2007-10-19,153.09,156.48,149.66,149.67,297049766.0,,R,R,R,R,G,149.71423076923077,100.0,0.0,R,R,R,B,1.0
2007-10-22,148.86,150.76,148.66,150.54,261988641.0,,R,R,R,R,G,149.72788461538462,100.0,0.0,R,R,R,B,1.0
2007-10-23,151.46,151.95,150.25,151.76,179985362.0,,R,R,R,R,G,149.8503846153846,100.0,0.0,B,R,R,B,1.0
2007-10-24,151.21,151.74,148.0,151.48,326599120.0,,R,R,R,R,G,149.9805769230769,100.0,0.0,B,R,G,B,2.0
2007-10-25,151.65,152.29,149.88,151.84,237375487.0,,R,G,R,R,G,150.1076923076923,100.0,0.0,B,R,G,B,3.0
2007-10-26,153.06,153.62,151.9,153.62,176491213.0,,G,G,G,G,G,150.31173076923076,100.0,0.0,B,R,G,B,6.0
2007-10-29,153.93,154.44,153.55,154.13,106850081.0,,G,G,G,G,G,150.56346153846155,100.0,0.0,B,R,G,B,6.0
2007-10-30,153.45,153.75,152.87,153.06,132999410.0,,G,G,G,G,G,150.77423076923077,100.0,0.0,B,R,G,B,6.0
2007-10-31,153.98,155.27,152.84,154.65,220966518.0,,G,G,G,G,G,150.96538461538464,100.0,0.0,B,R,G,B,6.0
2007-11-01,153.29,153.41,150.59,151.03,332569867.0,,R,G,R,R,G,151.08826923076924,100.0,0.0,R,R,G,B,3.0
2007-11-02,151.53,152.0,149.21,151.2,331236667.0,,R,G,R,R,G,151.20884615384614,100.0,0.0,R,R,G,B,3.0
2007-11-05,149.64,151.16,148.0,150.05,226909930.0,,R,G,R,R,G,151.27423076923077,100.0,0.0,R,R,G,B,3.0
2007-11-06,150.86,152.11,149.9,152.07,177821949.0,,R,G,R,R,G,151.38096153846152,100.0,0.0,B,R,G,B,3.0
2007-11-07,150.44,152.1072,147.55,147.91,306591415.0,R,R,G,R,R,G,151.3728846153846,100.0,0.0,R,R,G,B,3.0
2007-11-08,147.99,149.3,145.07,147.16,373035756.0,R,R,G,R,R,G,151.37692307692308,100.0,0.0,R,R,R,B,2.0
2007-11-09,145.69,147.54,144.89,145.14,275771607.0,R,R,G,R,R,G,151.40423076923076,100.0,0.0,R,R,R,B,2.0
2007-11-12,145.21,146.61,143.7,143.7,243084370.0,R,R,G,R,R,G,151.34961538461536,100.0,0.0,R,R,R,B,2.0
2007-11-13,145.37,148.31,145.22,148.08,191154697.0,,R,G,R,R,G,151.38673076923075,100.0,0.0,B,R,R,B,2.0
2007-11-14,149.22,149.4,146.78,147.67,230560762.0,,R,R,G,R,G,151.38826923076923,100.0,0.0,B,R,R,B,2.0
2007-11-15,146.57,147.49,144.52,145.54,263132641.0,,R,R,R,R,G,151.3201923076923,100.0,0.0,B,R,R,B,1.0
2007-11-16,146.31,146.47,144.57,145.79,307426018.0,,R,R,R,R,G,151.28173076923076,100.0,0.0,B,R,R,B,1.0
2007-11-19,145.28,145.36,143.19,143.76,267509640.0,R,R,R,R,R,G,151.1976923076923,100.0,0.0,R,R,R,R,1.0
2007-11-20,144.02,145.53,142.11,144.64,414771976.0,,R,R,R,R,G,151.1701923076923,100.0,0.0,B,R,R,R,1.0
2007-11-21,143.08,143.91,141.67,141.68,259211309.0,R,R,R,R,R,G,151.09115384615384,100.0,0.0,R,R,R,R,1.0
2007-11-23,143.07,144.34,142.7,144.13,77588317.0,,R,R,R,R,G,151.02653846153845,100.0,0.0,B,R,R,R,1.0
2007-11-26,144.43,144.88,140.66,140.95,214220485.0,,R,R,R,R,G,150.8934615384615,100.0,0.0,R,R,R,R,1.0
2007-11-27,141.74,143.23,140.95,142.57,293930602.0,,R,R,R,R,G,150.77153846153846,100.0,0.0,B,R,R,R,1.0
2007-11-28,144.19,147.47,144.14,147.13,259153657.0,,R,R,G,R,G,150.7375,100.0,0.0,B,R,R,R,2.0
2007-11-29,146.62,147.72,146.1,147.18,199452597.0,,G,R,G,G,G,150.71980769230768,100.0,0.0,B,G,R,B,5.0
2007-11-30,149.04,149.87,147.33,148.66,222942697.0,,G,R,G,G,G,150.64673076923074,100.0,0.0,G,G,R,B,6.0
2007-12-03,148.19,148.45,147.29,147.68,146449443.0,,G,R,G,G,G,150.5375,100.0,0.0,G,G,R,B,6.0
2007-12-04,146.66,147.5409,146.31,146.36,136161407.0,,R,R,G,R,G,150.42365384615385,100.0,0.0,B,G,R,B,3.0
2007-12-05,147.93,149.2,147.83,148.81,170912890.0,,G,R,G,G,G,150.36288461538462,100.0,0.0,G,G,G,B,7.0
2007-12-06,148.63,151.21,148.57,150.94,154565743.0,G,G,R,G,G,G,150.34846153846155,100.0,0.0,G,G,G,B,8.0
2007-12-07,151.42,151.5,150.55,150.91,148996729.0,,G,R,G,G,G,150.33923076923077,100.0,0.0,G,G,G,B,7.0
2007-12-10,151.28,152.25,150.86,152.08,123866908.0,G,G,R,G,G,G,150.33711538461537,100.0,0.0,G,G,G,B,8.0
2007-12-11,152.14,152.89,147.83,147.91,250079603.0,,G,R,G,G,G,150.2375,100.0,0.0,B,G,G,B,6.0
2007-12-12,151.06,151.77,147.2,149.37,320932160.0,,G,R,G,G,G,150.17576923076922,100.0,0.0,B,G,R,B,5.0
2007-12-13,148.32,149.39,147.3,149.06,235824858.0,,G,R,R,G,G,150.07500000000002,100.0,0.0,B,G,R,B,4.0
2007-12-14,147.93,149.1,147.1,147.17,159215922.0,,R,R,R,R,G,149.94192307692308,100.0,0.0,B,G,R,B,2.0
2007-12-17,146.61,146.87,144.86,145.07,177296173.0,,R,R,R,R,G,149.77442307692309,100.0,0.0,B,G,R,B,2.0
2007-12-18,146.1,146.48,143.96,145.88,245512522.0,R,R,R,R,R,G,149.6178846153846,100.0,0.0,B,R,R,B,1.0
2007-12-19,145.94,146.89,144.94,145.88,198879359.0,,R,R,R,R,G,149.42615384615385,100.0,0.0,R,R,R,B,1.0
2007-12-20,146.84,146.86,145.18,146.8,214862450.0,,R,R,R,R,G,149.2680769230769,100.0,0.0,B,R,R,B,1.0
2007-12-21,147.37,148.42,147.09,148.13,146148466.0,,G,R,G,G,G,149.1075,100.0,0.0,B,R,R,B,4.0
2007-12-24,148.82,149.48,148.48,149.23,45601326.0,,G,R,G,G,G,148.97307692307692,100.0,0.0,B,G,R,B,5.0
2007-12-26,148.65,149.68,148.5,149.55,67148309.0,,G,R,G,G,G,148.85923076923078,100.0,0.0,G,G,R,B,6.0
2007-12-27,149.02,149.03,147.32,147.67,121597326.0,,G,R,G,G,G,148.6926923076923,100.0,0.0,B,G,R,B,5.0
2007-12-28,148.54,148.61,146.9,147.3,116421974.0,,R,R,R,G,G,148.54442307692307,100.0,0.0,B,G,R,B,3.0
2007-12-31,147.1,147.6062,146.06,146.21,108167122.0,,R,R,R,R,G,148.39884615384614,100.0,0.0,B,R,R,B,1.0
2008-01-02,146.53,146.99,143.88,144.93,203162131.0,R,R,R,R,R,G,148.2196153846154,100.0,0.0,R,R,R,B,1.0
2008-01-03,144.91,145.49,144.12,144.86,125151458.0,,R,R,R,R,G,148.04980769230767,100.0,0.0,R,R,R,B,1.0
2008-01-04,143.34,143.44,140.91,141.31,232368319.0,R,R,R,R,R,G,147.88903846153846,100.0,0.0,R,R,R,B,1.0
2008-01-07,141.81,142.23,140.1,141.19,235083626.0,R,R,R,R,R,G,147.70923076923074,100.0,0.0,R,R,R,B,1.0
2008-01-08,142.08,142.9,138.44,138.91,326400604.0,,R,R,R,R,G,147.4621153846154,100.0,0.0,R,R,R,B,1.0
2008-01-09,139.09,140.79,137.7,140.37,301852552.0,,R,R,R,R,G,147.24846153846153,100.0,0.0,B,R,R,R,1.0
2008-01-10,139.68,142.8,139.37,141.29,335741514.0,,R,R,R,R,G,147.0455769230769,100.0,0.0,B,R,R,R,1.0
2008-01-11,140.78,141.8985,139.0,140.15,266898091.0,,R,R,R,R,G,146.78653846153844,100.0,0.0,B,R,R,R,1.0
2008-01-14,141.16,141.86,140.4,141.28,170151900.0,,R,R,R,R,G,146.53942307692307,100.0,0.0,B,R,R,R,1.0
2008-01-15,139.79,141.4903,137.9,138.17,240428294.0,,R,R,R,R,G,146.25307692307692,100.0,0.0,R,R,R,R,1.0
2008-01-16,137.36,139.12,136.28,136.98,378956110.0,R,R,R,R,R,G,145.91326923076923,100.0,0.0,R,R,R,R,1.0
2008-01-17,137.81,137.88,132.93,133.43,398382909.0,R,R,R,R,R,G,145.57480769230767,100.0,0.0,R,R,R,R,1.0
2008-01-18,134.74,135.02,131.1,132.06,348619539.0,R,R,R,R,R,G,145.20673076923077,100.0,0.0,R,R,R,R,1.0
2008-01-22,127.21,132.4266,126.0,130.72,436350482.0,,R,R,R,R,G,144.835,100.0,0.0,R,R,R,R,1.0
2008-01-23,127.09,134.19,126.84,133.86,511750674.0,,R,R,R,R,G,144.4848076923077,100.0,0.0,B,R,R,R,1.0
2008-01-24,134.48,135.46,133.31,134.99,257230633.0,,R,R,R,R,G,144.23634615384614,100.0,0.0,B,R,G,R,2.0
2008-01-25,136.51,136.76,132.6,133.04,269616977.0,,R,R,G,R,G,143.9648076923077,100.0,0.0,B,R,G,R,3.0
2008-01-28,133.26,135.52,132.06,135.24,217884038.0,,R,R,R,R,G,143.77442307692309,100.0,0.0,B,R,G,R,2.0
2008-01-29,136.1,136.45,134.88,135.91,168995791.0,,R,R,G,R,G,143.6246153846154,100.0,0.0,B,R,R,R,2.0
2008-01-30,135.58,138.54,134.6,134.91,334587168.0,,R,R,G,R,G,143.37134615384616,100.0,0.0,B,G,R,R,3.0
2008-01-31,133.4,138.54,133.2,137.37,343691418.0,,R,R,G,R,G,143.17326923076922,100.0,0.0,G,G,R,R,4.0
2008-02-01,137.94,139.61,137.52,139.58,206879983.0,,G,R,G,G,G,143.05865384615385,100.0,0.0,G,G,G,R,7.0
2008-02-04,139.21,139.3,137.64,137.82,124596058.0,,G,R,G,G,G,142.9053846153846,100.0,0.0,G,G,G,R,7.0
2008-02-05,135.94,136.25,133.67,134.13,286784528.0,,R,R,R,R,G,142.72019230769232,100.0,0.0,B,G,G,R,3.0
2008-02-06,134.58,135.25,132.41,133.05,250115200.0,,R,R,R,R,G,142.4973076923077,100.0,0.0,B,G,G,R,3.0
2008-02-07,131.8,134.79,131.73,133.93,297464858.0,,R,R,R,R,G,142.34826923076923,100.0,0.0,B,G,G,R,3.0
2008-02-08,133.09,134.22,132.1,133.07,221674475.0,,R,R,R,R,G,142.13557692307694,100.0,0.0,B,G,R,R,2.0
2008-02-11,133.1,134.23,132.04,133.75,188689621.0,,R,R,R,R,G,141.9971153846154,100.0,0.0,B,G,R,R,2.0
2008-02-12,134.91,136.31,133.98,134.99,256673578.0,,R,G,G,R,G,141.85134615384615,100.0,0.0,G,G,G,R,6.0
2008-02-13,136.01,137.1,135.14,136.37,181989079.0,,R,G,G,R,G,141.6444230769231,100.0,0.0,G,G,G,B,6.0
2008-02-14,136.95,137.0,134.79,135.17,215191808.0,,R,R,G,R,G,141.41346153846155,100.0,0.0,G,G,G,B,5.0
2008-02-15,134.55,136.1,133.36,135.14,154135056.0,,R,R,R,R,G,141.15346153846156,100.0,0.0,G,G,G,B,4.0
2008-02-19,136.69,136.89,134.61,135.52,145264897.0,,R,R,G,R,G,140.91961538461538,100.0,0.0,G,G,G,B,5.0
2008-02-20,133.99,137.6,133.76,135.92,220747988.0,,R,R,G,R,G,140.71884615384613,100.0,0.0,G,G,G,B,5.0
2008-02-21,136.66,137.01,134.07,134.79,201073085.0,,R,R,G,R,G,140.44923076923078,100.0,0.0,B,G,R,B,3.0
2008-02-22,134.97,135.85,132.86,135.62,205332192.0,,R,G,R,R,G,140.1546153846154,100.0,0.0,G,G,G,B,5.0
2008-02-25,135.54,137.65,134.78,137.33,190040574.0,G,G,G,G,G,G,139.89346153846154,100.0,0.0,G,G,G,B,9.0
2008-02-26,136.75,138.95,136.5,138.36,212480748.0,G,G,G,G,G,G,139.6296153846154,100.0,0.0,G,G,G,B,9.0
2008-02-27,137.56,139.14,137.41,138.22,168418690.0,G,G,G,G,G,G,139.44326923076923,100.0,0.0,G,G,G,B,9.0
2008-02-28,137.24,137.96,136.55,136.87,170891446.0,,G,G,G,G,G,139.20288461538462,100.0,0.0,B,G,G,B,7.0
2008-02-29,135.6,137.0249,132.78,133.82,252773027.0,,R,G,R,R,G,138.90980769230768,100.0,0.0,B,G,G,B,4.0
2008-03-03,133.14,133.81,132.24,133.5,195639997.0,,R,G,R,R,G,138.64692307692306,100.0,0.0,B,G,G,B,4.0
2008-03-04,132.23,133.4,130.99,132.99,282539164.0,,R,G,R,R,G,138.4146153846154,100.0,0.0,B,R,G,B,3.0
2008-03-05,133.41,134.77,132.34,133.83,270451515.0,,R,G,R,R,G,138.1828846153846,100.0,0.0,R,R,G,B,3.0
2008-03-06,132.98,133.22,130.55,131.06,247928812.0,R,R,G,R,R,G,137.8978846153846,100.0,0.0,R,R,G,B,3.0
2008-03-07,129.63,131.74,128.58,129.71,326367777.0,,R,G,R,R,G,137.56923076923078,100.0,0.0,R,R,G,B,3.0
2008-03-10,129.81,129.93,127.59,128.0,235406679.0,R,R,G,R,R,G,137.1821153846154,100.0,0.0,R,R,G,R,3.0
2008-03-11,130.72,132.72,128.95,132.6,341777678.0,,R,G,R,R,G,136.8623076923077,100.0,0.0,B,R,G,R,3.0
2008-03-12,132.73,133.77,131.16,131.36,228506303.0,,R,G,G,R,G,136.5125,100.0,0.0,B,R,G,R,4.0
2008-03-13,129.61,132.64,128.6,131.65,351313488.0,,R,G,R,R,G,136.20442307692306,100.0,0.0,B,R,G,B,3.0
2008-03-14,132.77,132.81,127.78,129.61,484342285.0,,R,G,R,R,G,135.86423076923077,100.0,0.0,R,R,G,R,3.0
2008-03-17,126.57,129.26,126.07,128.3,405469765.0,,R,G,R,R,G,135.5198076923077,100.0,0.0,R,R,G,R,3.0
2008-03-18,130.62,133.69,129.98,133.63,334305131.0,,R,G,G,R,G,135.3025,100.0,0.0,B,R,G,B,4.0
2008-03-19,134.14,134.65,130.04,130.32,345962958.0,,R,G,G,R,G,135.0228846153846,100.0,0.0,B,R,G,B,4.0
2008-03-20,130.05,132.91,129.26,132.08,245146542.0,,R,G,R,R,G,134.8453846153846,100.0,0.0,B,G,G,B,4.0
2008-03-24,133.31,135.81,133.24,134.72,209223354.0,G,G,G,G,G,G,134.72096153846155,100.0,0.0,G,G,G,B,9.0
2008-03-25,134.86,135.55,133.77,134.85,193105365.0,,G,G,G,G,G,134.64288461538462,100.0,0.0,G,G,G,B,8.0
2008-03-26,134.46,135.0884,133.11,133.2,196433712.0,,G,G,G,G,G,134.505,100.0,0.0,B,G,G,B,7.0
2008-03-27,134.2,134.44,132.36,132.78,225189152.0,,G,R,G,G,G,134.34134615384616,100.0,0.0,B,G,G,B,6.0
2008-03-28,132.99,133.36,131.06,131.51,179951368.0,,R,R,R,R,G,134.17519230769233,100.0,0.0,B,G,R,B,2.0
2008-03-31,131.29,132.73,131.09,131.97,166736300.0,,R,R,R,R,G,133.99615384615385,100.0,0.0,B,G,G,B,3.0
2008-04-01,133.71,136.84,133.51,136.61,254617255.0,G,G,R,G,G,G,133.96615384615387,100.0,0.0,G,G,R,B,7.0
2008-04-02,137.06,137.67,135.98,136.7,210968687.0,,G,R,G,G,G,133.96076923076924,100.0,0.0,G,G,G,B,7.0
2008-04-03,135.94,137.44,135.71,137.04,175870344.0,,G,R,G,G,G,134.03019230769232,100.0,0.0,G,G,G,B,7.0
2008-04-04,137.12,137.96,136.12,136.89,204431386.0,,G,R,G,G,G,134.12307692307692,100.0,0.0,G,G,R,B,6.0
2008-04-07,137.87,138.57,136.74,136.96,154003130.0,,G,R,G,G,G,134.2430769230769,100.0,0.0,B,G,R,B,5.0
2008-04-08,136.19,137.1554,135.95,136.82,148939666.0,,G,R,G,G,G,134.3,100.0,0.0,B,G,R,B,5.0
2008-04-09,136.61,136.8,134.89,135.83,195621359.0,,G,R,G,G,G,134.31615384615387,100.0,0.0,B,G,R,B,5.0
2008-04-10,135.39,136.67,134.9,136.02,192918036.0,,G,R,R,G,G,134.37346153846153,100.0,0.0,B,G,R,B,4.0
2008-04-11,134.45,135.9837,133.01,133.38,222599688.0,,R,R,R,R,G,134.3376923076923,100.0,0.0,B,G,R,B,2.0
2008-04-14,133.19,133.54,132.55,132.93,160554172.0,,R,R,R,R,G,134.2803846153846,100.0,0.0,B,R,R,B,1.0
2008-04-15,133.58,133.69,132.33,133.24,172408460.0,,R,R,R,R,G,134.24826923076924,100.0,0.0,R,R,R,B,1.0
2008-04-16,134.54,136.93,134.4,136.85,189286674.0,,G,R,G,G,G,134.23826923076925,100.0,0.0,B,G,R,B,5.0
2008-04-17,136.02,137.25,135.66,137.05,179745345.0,,G,R,G,G,G,134.1896153846154,100.0,0.0,G,G,R,B,6.0
2008-04-18,138.94,139.56,138.26,138.48,218555711.0,,G,R,G,G,G,134.2023076923077,100.0,0.0,G,G,R,B,6.0
2008-04-21,138.23,138.98,136.87,138.55,118621398.0,,G,R,G,G,G,134.2873076923077,100.0,0.0,G,G,R,B,6.0
2008-04-22,138.19,138.37,136.64,137.94,161842609.0,,G,R,G,G,G,134.38134615384615,100.0,0.0,B,G,R,B,5.0
2008-04-23,138.09,138.78,137.12,137.72,193338682.0,,G,R,G,G,G,134.45423076923078,100.0,0.0,B,G,R,B,5.0
